rank,route_id,location,priority,score,lmi_pct,electric_heat_pct,conversion_rate,freshness,households,daily_kwh,lat,lon
2887,R0807,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.29658852967646
2888,R0808,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.2884563605608
2889,R0809,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.28032419144515
2890,R0810,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.27219202232948
2891,R0811,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.26405985321382
2892,R0812,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.25592768409817
2893,R0813,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.2477955149825
2894,R0814,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.23966334586686
2895,R0815,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.23153117675119
2896,R0816,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.79438953126427,-76.22339900763552
2897,R0817,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.41043889729568
2898,R0818,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.40230672818002
2899,R0819,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.39417455906437
2900,R0820,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.3860423899487
2901,R0821,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.37791022083306
2902,R0822,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.36977805171739
2903,R0823,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.36164588260172
2904,R0824,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.35351371348608
2905,R0825,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.34538154437041
2906,R0826,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.33724937525474
2907,R0827,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.3291172061391
2908,R0828,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.32098503702343
2909,R0829,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.31285286790778
2910,R0830,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.30472069879212
2911,R0831,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.29658852967646
2912,R0832,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.2884563605608
2913,R0833,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.28032419144515
2914,R0834,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.27219202232948
2915,R0835,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.26405985321382
2916,R0836,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.25592768409817
2917,R0837,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.2477955149825
2918,R0838,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.23966334586686
2919,R0839,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.23153117675119
2920,R0840,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.80229872054559,-76.22339900763552
2921,R0841,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.41043889729568
2922,R0842,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.40230672818002
2923,R0843,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.39417455906437
2924,R0844,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.3860423899487
2925,R0845,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.37791022083306
2926,R0846,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.36977805171739
2927,R0847,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.36164588260172
2928,R0848,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.35351371348608
2929,R0849,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.34538154437041
2930,R0850,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.33724937525474
2931,R0851,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.3291172061391
2932,R0852,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.32098503702343
2933,R0853,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.31285286790778
2934,R0854,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.30472069879212
2935,R0855,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.29658852967646
2936,R0856,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.2884563605608
2937,R0857,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.28032419144515
2938,R0858,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.27219202232948
2939,R0859,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.26405985321382
2940,R0860,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.25592768409817
2941,R0861,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.2477955149825
2942,R0862,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.23966334586686
2943,R0863,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.23153117675119
2944,R0864,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.810207909826914,-76.22339900763552
2945,R0865,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.41043889729568
2946,R0866,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.40230672818002
2947,R0867,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.39417455906437
2948,R0868,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.3860423899487
2949,R0869,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.37791022083306
2950,R0870,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.36977805171739
2951,R0871,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.36164588260172
2952,R0872,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.35351371348608
2953,R0873,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.34538154437041
2954,R0874,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.33724937525474
2955,R0875,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.3291172061391
2956,R0876,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.32098503702343
2957,R0877,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.31285286790778
2958,R0878,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.30472069879212
2959,R0879,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.29658852967646
2960,R0880,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.2884563605608
2961,R0881,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.28032419144515
2962,R0882,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.27219202232948
2963,R0883,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.26405985321382
2964,R0884,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.25592768409817
2965,R0885,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.2477955149825
2966,R0886,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.23966334586686
2967,R0887,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.23153117675119
2968,R0888,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.81811709910824,-76.22339900763552
2969,R0889,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.41043889729568
2970,R0890,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.40230672818002
2971,R0891,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.39417455906437
2972,R0892,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.3860423899487
2973,R0893,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.37791022083306
2974,R0894,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.36977805171739
2975,R0895,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.36164588260172
2976,R0896,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.35351371348608
2977,R0897,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.34538154437041
2978,R0898,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.33724937525474
2979,R0899,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.3291172061391
2980,R0900,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.32098503702343
2981,R0901,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.31285286790778
2982,R0902,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.30472069879212
2983,R0903,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.29658852967646
2984,R0904,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.2884563605608
2985,R0905,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.28032419144515
2986,R0906,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.27219202232948
2987,R0907,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.26405985321382
2988,R0908,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.25592768409817
2989,R0909,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.2477955149825
2990,R0910,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.23966334586686
2991,R0911,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.23153117675119
2992,R0912,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.82602628838957,-76.22339900763552
2993,R0913,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.41043889729568
2994,R0914,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.40230672818002
2995,R0915,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.39417455906437
2996,R0916,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.3860423899487
2997,R0917,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.37791022083306
2998,R0918,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.36977805171739
2999,R0919,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.36164588260172
3000,R0920,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.35351371348608
3001,R0921,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.34538154437041
3002,R0922,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.33724937525474
3003,R0923,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.3291172061391
3004,R0924,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.32098503702343
3005,R0925,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.31285286790778
3006,R0926,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.30472069879212
3007,R0927,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.29658852967646
3008,R0928,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.2884563605608
3009,R0929,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.28032419144515
3010,R0930,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.27219202232948
3011,R0931,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.26405985321382
3012,R0932,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.25592768409817
3013,R0933,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.2477955149825
3014,R0934,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.23966334586686
3015,R0935,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.23153117675119
3016,R0936,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.83393547767089,-76.22339900763552
3017,R0937,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.41043889729568
3018,R0938,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.40230672818002
3019,R0939,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.39417455906437
3020,R0940,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.3860423899487
3021,R0941,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.37791022083306
3022,R0942,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.36977805171739
3023,R0943,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.36164588260172
3024,R0944,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.35351371348608
3025,R0945,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.34538154437041
3026,R0946,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.33724937525474
3027,R0947,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.3291172061391
3028,R0948,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.32098503702343
3029,R0949,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.31285286790778
3030,R0950,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.30472069879212
3031,R0951,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.29658852967646
3032,R0952,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.2884563605608
3033,R0953,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.28032419144515
3034,R0954,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.27219202232948
3035,R0955,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.26405985321382
3036,R0956,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.25592768409817
3037,R0957,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.2477955149825
3038,R0958,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.23966334586686
3039,R0959,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.23153117675119
3040,R0960,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84184466695222,-76.22339900763552
3041,R0961,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.41043889729568
3042,R0962,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.40230672818002
3043,R0963,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.39417455906437
3044,R0964,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.3860423899487
3045,R0965,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.37791022083306
3046,R0966,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.36977805171739
3047,R0967,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.36164588260172
3048,R0968,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.35351371348608
3049,R0969,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.34538154437041
3050,R0970,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.33724937525474
3051,R0971,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.3291172061391
3052,R0972,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.32098503702343
3053,R0973,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.31285286790778
3054,R0974,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.30472069879212
3055,R0975,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.29658852967646
3056,R0976,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.2884563605608
3057,R0977,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.28032419144515
3058,R0978,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.27219202232948
3059,R0979,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.26405985321382
3060,R0980,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.25592768409817
3061,R0981,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.2477955149825
3062,R0982,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.23966334586686
3063,R0983,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.23153117675119
3064,R0984,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.84975385623355,-76.22339900763552
3065,R0985,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.41043889729568
3066,R0986,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.40230672818002
3067,R0987,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.39417455906437
3068,R0988,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.3860423899487
3069,R0989,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.37791022083306
3070,R0990,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.36977805171739
3071,R0991,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.36164588260172
3072,R0992,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.35351371348608
3073,R0993,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.34538154437041
3074,R0994,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.33724937525474
3075,R0995,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.3291172061391
3076,R0996,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.32098503702343
3077,R0997,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.31285286790778
3078,R0998,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.30472069879212
3079,R0999,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.29658852967646
3080,R1000,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.2884563605608
3081,R1001,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.28032419144515
3082,R1002,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.27219202232948
3083,R1003,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.26405985321382
3084,R1004,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.25592768409817
3085,R1005,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.2477955149825
3086,R1006,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.23966334586686
3087,R1007,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.23153117675119
3088,R1008,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.85766304551487,-76.22339900763552
3089,R1009,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.41043889729568
3090,R1010,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.40230672818002
3091,R1011,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.39417455906437
3092,R1012,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.3860423899487
3093,R1013,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.37791022083306
3094,R1014,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.36977805171739
3095,R1015,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.36164588260172
3096,R1016,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.35351371348608
3097,R1017,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.34538154437041
3098,R1018,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.33724937525474
3099,R1019,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.3291172061391
3100,R1020,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.32098503702343
3101,R1021,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.31285286790778
3102,R1022,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.30472069879212
3103,R1023,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.29658852967646
3104,R1024,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.2884563605608
3105,R1025,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.28032419144515
3106,R1026,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.27219202232948
3107,R1027,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.26405985321382
3108,R1028,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.25592768409817
3109,R1029,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.2477955149825
3110,R1030,Portsmouth,SATURATED,42.4,74.1,46.2,37.0,20.0,150,194718,36.86557223479619,-76.23966334586686
